"","name","position","team","season","stat_type","stats"
"336","Adam Shaheen","TE","MIA",2021,"fantasy_points_ppr",23
"337","Adam Shaheen","TE","MIA",2021,"total_yards",110
"338","Adam Shaheen","TE","MIA",2021,"games",7
"339","Adam Shaheen","TE","MIA",2021,"touches",12
"340","Adam Shaheen","TE","MIA",2021,"rush_td_percentage",0
"341","Adam Shaheen","TE","MIA",2021,"rec_td_percentage",0
"342","Adam Shaheen","TE","MIA",2021,"total_tds",0
"343","Adam Shaheen","TE","MIA",2021,"td_percentage",0
"344","Adam Shaheen","TE","MIA",2021,"pass_ypg",0
"345","Adam Shaheen","TE","MIA",2021,"rush_ypg",0
"346","Adam Shaheen","TE","MIA",2021,"rec_ypg",15.71428571
"347","Adam Shaheen","TE","MIA",2021,"ppg",1.571428571
"348","Adam Shaheen","TE","MIA",2021,"ppr_ppg",3.285714286
"349","Adam Shaheen","TE","MIA",2021,"ypg",0
"350","Adam Shaheen","TE","MIA",2021,"pr",33.87
"351","Adam Trautman","TE","NO",2020,"carries",0
"352","Adam Trautman","TE","NO",2020,"rushing_yards",0
"353","Adam Trautman","TE","NO",2020,"rushing_tds",0
"354","Adam Trautman","TE","NO",2020,"rushing_fumbles",0
"355","Adam Trautman","TE","NO",2020,"rushing_fumbles_lost",0
"356","Adam Trautman","TE","NO",2020,"rushing_first_downs",0
"357","Adam Trautman","TE","NO",2020,"rushing_2pt_conversions",0
"358","Adam Trautman","TE","NO",2020,"receptions",15
"359","Adam Trautman","TE","NO",2020,"targets",16
"360","Adam Trautman","TE","NO",2020,"receiving_yards",171
"361","Adam Trautman","TE","NO",2020,"receiving_tds",1
"362","Adam Trautman","TE","NO",2020,"receiving_fumbles",0
"363","Adam Trautman","TE","NO",2020,"receiving_fumbles_lost",0
"364","Adam Trautman","TE","NO",2020,"receiving_air_yards",64
"365","Adam Trautman","TE","NO",2020,"receiving_yards_after_catch",117
"366","Adam Trautman","TE","NO",2020,"receiving_first_downs",9
"367","Adam Trautman","TE","NO",2020,"receiving_2pt_conversions",0
"368","Adam Trautman","TE","NO",2020,"target_share",0.5299029
"369","Adam Trautman","TE","NO",2020,"air_yards_share",0.33461443
"370","Adam Trautman","TE","NO",2020,"fantasy_points",23.1
"371","Adam Trautman","TE","NO",2020,"fantasy_points_ppr",38.1
"372","Adam Trautman","TE","NO",2020,"total_yards",171
"373","Adam Trautman","TE","NO",2020,"games",10
"374","Adam Trautman","TE","NO",2020,"touches",15
"375","Adam Trautman","TE","NO",2020,"rush_td_percentage",0
"376","Adam Trautman","TE","NO",2020,"rec_td_percentage",0.067
"377","Adam Trautman","TE","NO",2020,"total_tds",1
"378","Adam Trautman","TE","NO",2020,"td_percentage",0.067
"379","Adam Trautman","TE","NO",2020,"pass_ypg",0
"380","Adam Trautman","TE","NO",2020,"rush_ypg",0
"381","Adam Trautman","TE","NO",2020,"rec_ypg",17.1
"382","Adam Trautman","TE","NO",2020,"ppg",2.310000038
"383","Adam Trautman","TE","NO",2020,"ppr_ppg",3.809999847
"384","Adam Trautman","TE","NO",2020,"ypg",0
"385","Adam Trautman","TE","NO",2020,"pr",33.87
"386","Adam Trautman","TE","NO",2021,"carries",0
"387","Adam Trautman","TE","NO",2021,"rushing_yards",0
"388","Adam Trautman","TE","NO",2021,"rushing_tds",0
"389","Adam Trautman","TE","NO",2021,"rushing_fumbles",0
"390","Adam Trautman","TE","NO",2021,"rushing_fumbles_lost",0
"391","Adam Trautman","TE","NO",2021,"rushing_first_downs",0
"392","Adam Trautman","TE","NO",2021,"rushing_2pt_conversions",0
"393","Adam Trautman","TE","NO",2021,"receptions",27
"394","Adam Trautman","TE","NO",2021,"targets",43
"395","Adam Trautman","TE","NO",2021,"receiving_yards",263
"396","Adam Trautman","TE","NO",2021,"receiving_tds",2
"397","Adam Trautman","TE","NO",2021,"receiving_fumbles",1
"398","Adam Trautman","TE","NO",2021,"receiving_fumbles_lost",1
"399","Adam Trautman","TE","NO",2021,"receiving_air_yards",245
"400","Adam Trautman","TE","NO",2021,"receiving_yards_after_catch",111
"401","Adam Trautman","TE","NO",2021,"receiving_first_downs",13
"402","Adam Trautman","TE","NO",2021,"receiving_2pt_conversions",0
"403","Adam Trautman","TE","NO",2021,"target_share",1.4088644
"404","Adam Trautman","TE","NO",2021,"air_yards_share",1.0249377
"405","Adam Trautman","TE","NO",2021,"fantasy_points",36.3
